color,card_number,series,rarity,type,jp_name,cn_name,cost,power,race,note,text_full,image_url,detail_url
绿,B01-091,,C,Z/X,獣人ウェアアントラー,兽人 鹿角人,5,8000,兽化人,,-,http://zximg-cdn.yimieji.com/card/B01/B01-091.png,https://zxcard.yimieji.com/Cards/B01/B01-091/C
绿,B01-092,,SR,Z/X,たおやかなる薙刀 菖蒲,柔美的薙刀 菖蒲,5,7500,蓬莱,,【自】 这张卡登场时，你可以选择你的资源区中的1张卡，将其返回手牌。,http://zximg-cdn.yimieji.com/card/B01/B01-092.png,https://zxcard.yimieji.com/Cards/B01/B01-092/SR
绿,B01-093,,UC,Z/X,朝顔蟷螂グローリーサイス,朝颜螳螂 荣光巨镰,6,7000,花虫,,【自】 这张卡通过战斗破坏对手的Z/X时，选择资源区中的2张卡，将其重启。,http://zximg-cdn.yimieji.com/card/B01/B01-093.png,https://zxcard.yimieji.com/Cards/B01/B01-093/UC
绿,B01-094,,SR,Z/X,刀の武人 龍膽,刀之武人 龙胆,6,9000,蓬莱,,【常】 【玩家】 「千岁」 【有效】 方阵 【效果】 你的资源区中的卡有12张以上的场合，这张卡的力量+3000。获得以下能力“ 【自】 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 选择通常方阵上的1张对手的Z/X，将其破坏。选择你的废弃区中的最多2张Z/X，以休眠状态放置到资源区。选择你的资源区中的1张Z/X，将其返回手牌。”,http://zximg-cdn.yimieji.com/card/B01/B01-094.png,https://zxcard.yimieji.com/Cards/B01/B01-094/SR
绿,B01-095,,UC,Z/X,力ある矛 杜若,有力之矛 杜若,7,7000,蓬莱,,【自】 这张卡登场时，选择通常方阵上的1张对手的Z/X，以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/B01/B01-095.png,https://zxcard.yimieji.com/Cards/B01/B01-095/UC
绿,B01-096,,R,Z/X,巨獣ウェアライノ,巨兽 犀牛人,8,10000,兽化人,,【自】 这张卡登场时，选择方阵上的1张Z/X，直到回合结束时为止，力量+5000。,http://zximg-cdn.yimieji.com/card/B01/B01-096.png,https://zxcard.yimieji.com/Cards/B01/B01-096/R
绿,B01-097,,R,事件,武皇剣閃撃,武皇剑闪击,1,-,-,,【★】 选择方阵上的1张Z/X，直到回合结束时为止，力量+2000。,http://zximg-cdn.yimieji.com/card/B01/B01-097.png,https://zxcard.yimieji.com/Cards/B01/B01-097/R
绿,B01-098,,C,事件,ユニファイ・アース,统一大地,3,-,-,,【★】 选择通常方阵上的1张对手的4费以下的Z/X，以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/B01/B01-098.png,https://zxcard.yimieji.com/Cards/B01/B01-098/C
绿,B01-099,,C,,おやすみなさい,且道晚安,4,-,-,,【★】 选择通常方阵上的1张对手的Z/X，以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/B01/B01-099.png,https://zxcard.yimieji.com/Cards/B01/B01-099/C
绿,B01-100,,UC,事件,緑の侵食,绿之侵食,5,-,-,,【★】 从你的卡组最上方将2张卡以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/B01/B01-100.png,https://zxcard.yimieji.com/Cards/B01/B01-100/UC
红,B01-101,,Z,Z/X,滅界勇者 織田信長,灭界勇者 织田信长,7,9000,勇者,,【自】 这张卡登场时，你的废弃区中的红、蓝、白、黑、 绿色 的卡分别有6张以上的话，选择方阵上的1张对手的Z/X，给予10000点伤害。,http://zximg-cdn.yimieji.com/card/B01/B01-101.png,https://zxcard.yimieji.com/Cards/B01/B01-101/Z_XR
白,B01-102,,Z,Z/X,到達の熾天使ミカエル,到达的炽天使 米迦勒,7,9000,天使,,【常】 【有效】 方阵 【效果】 你的废弃区中的事件卡有10张以上的场合，这张卡的力量+4000。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的废弃区中的事件卡有6张以上的场合，选择你的资源区中的最多1张事件卡，不支付费用并使用。,http://zximg-cdn.yimieji.com/card/B01/B01-102.png,https://zxcard.yimieji.com/Cards/B01/B01-102/Z_XR
黑,B01-103,,Z,Z/X,悲嘆の堕天使ルシファー,悲叹的堕天使 路西法,7,9000,魔人,,【常】 你的充能区没有上限。 【起】 <将充能区中的7张卡放置到废弃区。>给予对手2点伤害。,http://zximg-cdn.yimieji.com/card/B01/B01-103.png,https://zxcard.yimieji.com/Cards/B01/B01-103/Z_XR
红,B11-001,,R,,暗器職人 流星,暗器职人 流星,2,2500,技师,,【特】 虚空使者 （这张卡由于给予玩家的伤害从生命区登场之际，你的生命在对手的生命以下的话，你可以选择方阵上的1张Z/X，放置到废弃区。） 【自】 这张卡攻击时，你的资源区中的 红色 卡有6张以上的话，你可以选择通常方阵上的1张对手的Z/X，给予4000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-001.png,https://zxcard.yimieji.com/Cards/B11/B11-001/R
红,B11-002,,UC,,金紅石ルチルウィング,金红石 金红石之翼,3,4500,巨兽,,【特】 生命恢复 （这张卡由于给予玩家的伤害从生命区登场之际，你的生命在对手的生命以下的话，回复1点生命。） 【自】 你的具备 觉醒之种 标记的Z/X登场时，你可以选择通常方阵上的1张Z/X，给予5000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-002.png,https://zxcard.yimieji.com/Cards/B11/B11-002/UC
红,B11-003,,R,,銃器職人ライフル,铳器职人 来复,3,5000,技师,,-,http://zximg-cdn.yimieji.com/card/B11/B11-003.png,https://zxcard.yimieji.com/Cards/B11/B11-003/R
红,B11-004,,UC,,黎明の忠言グリンカムビ,黎明的忠言 古林肯比,3,4500,神兽,,【常】 起始卡 （你可以将这张卡放置在玩家方阵上后再开始游戏。） 【起】 < 《红2》 将这张卡放置到废弃区。>选择通常方阵上的1张6费以上的Z/X，给予11000点伤害。这个能力只能在这张卡位于充能区的场合使用。,http://zximg-cdn.yimieji.com/card/B11/B11-004.png,https://zxcard.yimieji.com/Cards/B11/B11-004/UC
红,B11-005,,UC,,S級整備士ヒンデンブルク,S级整备士 兴登堡,4,6000,技师,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【常】 这张卡的原力素材是具备 觉醒之种 标记的卡的场合，方阵上的你全部的具备“ 【常】 射程 2”或“ 【常】 射程 3”“ 【常】 射程 ∞”能力的Z/X的力量+3000。,http://zximg-cdn.yimieji.com/card/B11/B11-005.png,https://zxcard.yimieji.com/Cards/B11/B11-005/UC
红,B11-006,,C,,機敏な雷晶トルマリンウルフ,机敏的雷晶 碧玺狼,4,6000,巨兽,,【自】 通过卡的能力将手牌中的卡放置到废弃区时，选择通常方阵上的1张Z/X，给予5000点伤害。（放置了2张卡到废弃区的场合，实行2次给予5000点伤害。）,http://zximg-cdn.yimieji.com/card/B11/B11-006.png,https://zxcard.yimieji.com/Cards/B11/B11-006/C
红,B11-007,,C,,尖った霰石アラゴナイトシーヘア,尖锐的霰石 霰石海兔,4,6500,巨兽,,-,http://zximg-cdn.yimieji.com/card/B11/B11-007.png,https://zxcard.yimieji.com/Cards/B11/B11-007/C
红,B11-008,,C,,不働の太陽神アマテラス,不工作的太阳神 天照,4,5500,勇者,,【自】 这张卡登场时，给予方阵上的全部对手的Z/X 1000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-008.png,https://zxcard.yimieji.com/Cards/B11/B11-008/C
红,B11-009,,C,,外套の騎士ガウェイン,外套的骑士 高文,5,8000,勇者,,-,http://zximg-cdn.yimieji.com/card/B11/B11-009.png,https://zxcard.yimieji.com/Cards/B11/B11-009/C
红,B11-010,,R,,銀盤の女神アリアンロッド,银盘的女神 阿丽安萝德,5,3500,勇者,,【常】 射程 2（这张卡可以攻击2格远的方阵。） 【自】 这张卡登场时，你可以选择通常方阵上的1张Z/X，给予5000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-010.png,https://zxcard.yimieji.com/Cards/B11/B11-010/R
红,B11-011,,R,,屈強な鋼スティールグリズリー,强壮之钢 钢铁灰熊,5,7500,巨兽,,【自】 觉醒之种 （这张卡从卡组放置到废弃区时，处理以下的效果。）你可以选择你的手牌中的1张卡，放置到废弃区。放置了的话，选择通常方阵上的1张对手的Z/X，给予8000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-011.png,https://zxcard.yimieji.com/Cards/B11/B11-011/R
红,B11-012,,SR,,栄光の緋槍ロードクリムゾン,荣光的绯枪 红莲领主,6,8000,荣光龙,,【常】 【玩家】 《目射》 【有效】 方阵 【效果】 这张卡给予对手Z/X的伤害+2000。 【自】 【玩家】 《目射》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 选择通常方阵上的最多1张Z/X，你的资源区中每有1张 红色 卡，给予2000点伤害。通过这个能力的伤害将Z/X破坏时，选择你的手牌中的最多1张3费以下的Z/X，以重启状态登场到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/B11/B11-012.png,https://zxcard.yimieji.com/Cards/B11/B11-012/SR
红,B11-013,,R,,風の魔王パズズ,风之魔王 帕祖祖,6,9000,神兽,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【常】 这张卡的原力素材是 [神兽] 的场合，你的手牌中的全部的 [神兽] 的费用减1。但是，不会变为0以下。,http://zximg-cdn.yimieji.com/card/B11/B11-013.png,https://zxcard.yimieji.com/Cards/B11/B11-013/R
红,B11-014,,C,,解き放たれた翼イカロス,获得解放的飞翼 伊卡洛斯,6,9000,勇者,,【自】 觉醒之种 （这张卡从卡组放置到废弃区时，处理以下的效果。）你可以支付 《红2》 。支付了 《红2》 的话，选择方阵上的1张你的Z/X，直到回合结束时为止，获得以下的能力。“ 【常】 射程 ∞（这张卡可以攻击任何方阵。）”,http://zximg-cdn.yimieji.com/card/B11/B11-014.png,https://zxcard.yimieji.com/Cards/B11/B11-014/C
红,B11-015,,UC,,万夫不当の熊武士 坂田金時,万夫不当的熊武士 坂田金时,6,8500,勇者,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【自】 这张卡攻击时，这张卡的原力素材是具备 觉醒之种 标记的卡的话，选择通常方阵上的1张对手的Z/X，给予5000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-015.png,https://zxcard.yimieji.com/Cards/B11/B11-015/UC
红,B11-016,,R,,飛揚する緑柱石ベリルスクイレル,飞扬的绿柱石 绿柱石松鼠,6,9000,巨兽,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【起】 <将手牌中的1张卡放置到废弃区。>这张卡的原力素材是 绿色 卡的场合，选择通常方阵上的1张对手的Z/X，给予6000点伤害。这个能力1回合只能使用1次。,http://zximg-cdn.yimieji.com/card/B11/B11-016.png,https://zxcard.yimieji.com/Cards/B11/B11-016/R
红,B11-017,,SR,,麗の妙声鳥 迦陵頻伽,丽之妙声鸟 迦陵频伽,7,10500,神兽,,【起】 【玩家】 「火売」 【有效】 方阵 【费用】 将你的废弃区中的6张卡从游戏中除外。 【效果】 你可以选择你的手牌中的1张5费以下的Z/X，以休眠状态登场到没有Z/X的◎所示的方阵上。选择通常方阵上的1张对手的4费以下的Z/X，从游戏中除外。这个能力只能在你的回合中使用，1回合只能使用1次。,http://zximg-cdn.yimieji.com/card/B11/B11-017.png,https://zxcard.yimieji.com/Cards/B11/B11-017/SR
红,B11-018,,UC,,ゲイルブラスターストーム,烈风冲击爆,1,-,-,,【★】 选择◎所示的方阵上的1张对手的休眠状态的Z/X，给予5000点伤害。 【自】 觉醒之种 （这张卡从卡组放置到废弃区时，处理以下的效果。）选择通常方阵上的1张对手的Z/X，给予3000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-018.png,https://zxcard.yimieji.com/Cards/B11/B11-018/UC
红,B11-019,,C,,猫ふんじゃった,踩扁猫咪,1,-,-,,【★】 选择方阵上的你的1张 [猫妖精] ，将其破坏。破坏了的话，选择方阵上的1张你的卡名含有 「奥利哈钢暴龙」 的Z/X，将其重启。,http://zximg-cdn.yimieji.com/card/B11/B11-019.png,https://zxcard.yimieji.com/Cards/B11/B11-019/C
红,B11-020,,UC,,アイギス・リフレクション,埃癸斯反射,2,-,-,,【★】 方阵上存在正在被攻击的战斗中的你的卡名含有 「雅典娜」 的Z/X的场合，给予通常方阵上的全部的对手的Z/X 6000点伤害。,http://zximg-cdn.yimieji.com/card/B11/B11-020.png,https://zxcard.yimieji.com/Cards/B11/B11-020/UC
蓝,B11-021,,UC,,放環の花曲エイミー,放环的花曲 艾米,2,3000,人鱼,,【特】 虚空使者 （这张卡由于给予玩家的伤害从生命区登场之际，你的生命在对手的生命以下的话，你可以选择方阵上的1张Z/X，放置到废弃区。） 【自】 这张卡攻击时，你的资源区中的 蓝色 卡有6张以上的话，你可以选择通常方阵上的1张对手的3费以下的Z/X，将其返回手牌。,http://zximg-cdn.yimieji.com/card/B11/B11-021.png,https://zxcard.yimieji.com/Cards/B11/B11-021/UC
蓝,B11-022,,R,,クイックアナライズ ミルファク,快速分析 米璐珐库,3,4500,战斗服,,【特】 生命恢复 （这张卡由于给予玩家的伤害从生命区登场之际，你的生命在对手的生命以下的话，回复1点生命。） 【自】 你的具备 觉醒之种 标记的Z/X登场时，抽卡1张。,http://zximg-cdn.yimieji.com/card/B11/B11-022.png,https://zxcard.yimieji.com/Cards/B11/B11-022/R
蓝,B11-023,,UC,,美食変形マグネシウム,美食变形 镁机侠,3,4500,金属要塞,,【常】 起始卡 （你可以将这张卡放置在玩家方阵上后再开始游戏。） 【起】 < 《蓝4》 将这张卡放置到废弃区。>抽卡1张。这之后，选择通常方阵上的1张对手的力量9000以下的Z/X，将其返回手牌。这个能力只能在这张卡位于充能区的场合使用。,http://zximg-cdn.yimieji.com/card/B11/B11-023.png,https://zxcard.yimieji.com/Cards/B11/B11-023/UC
蓝,B11-024,,R,,暴走機械ランページ,暴走机械 狂暴式,3,5000,杀人机械,,-,http://zximg-cdn.yimieji.com/card/B11/B11-024.png,https://zxcard.yimieji.com/Cards/B11/B11-024/R
蓝,B11-025,,R,Z/X,圧搾機械スクイーズ,压榨机械 压榨式,4,6000,杀人机械,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【起】 < 《休眠》 >这张卡的原力素材是 黑色 卡的场合，选择通常方阵上的1张对手的3费以下的Z/X，放置到卡组最上方。,http://zximg-cdn.yimieji.com/card/B11/B11-025.png,https://zxcard.yimieji.com/Cards/B11/B11-025/R
蓝,B11-026,,SR,Z/X,オリジナルXIII Type.III “Ch05Al”,起源型XIII Type.III “Ch05Al”,4,6000,战斗服,,【自】 这张卡通过战斗破坏对手的Z/X时，你的手牌中的卡有3张以上的话，从你的卡组最上方看3张卡，按你喜欢的顺序返回卡组最上方。,http://zximg-cdn.yimieji.com/card/B11/B11-026.png,https://zxcard.yimieji.com/Cards/B11/B11-026/SR
蓝,B11-027,,C,Z/X,琴奏の調アンリエット,琴奏之调 安利艾特,4,6500,人鱼,,-,http://zximg-cdn.yimieji.com/card/B11/B11-027.png,https://zxcard.yimieji.com/Cards/B11/B11-027/C
蓝,B11-028,,UC,,最強埴輪王Honey-One,最强埴轮王 Honey-One,4,6000,金属要塞,,【自】 觉醒之种 （这张卡从卡组放置到废弃区时，处理以下的效果。）抽卡1张，选择你的手牌中的1张卡返回卡组，然后切洗卡组。,http://zximg-cdn.yimieji.com/card/B11/B11-028.png,https://zxcard.yimieji.com/Cards/B11/B11-028/UC
蓝,B11-029,,UC,Z/X,スタープリンセス アルヘナ,星辉王女 爱尔赫娜,4,5500,战斗服,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【起】 <将这张卡的1张原力素材放置到废弃区。>放置了的原力素材是具备 觉醒之种 标记的卡的场合，从你的卡组最上方看2张卡，从中选择1张卡，将其加入手牌。这之后，将余下的卡放置到卡组最下方。,http://zximg-cdn.yimieji.com/card/B11/B11-029.png,https://zxcard.yimieji.com/Cards/B11/B11-029/UC
蓝,B11-030,,C,Z/X,グレートミニガン バーダン,大型迷你炮 巴丹,5,8000,战斗服,,-,http://zximg-cdn.yimieji.com/card/B11/B11-030.png,https://zxcard.yimieji.com/Cards/B11/B11-030/C
蓝,B11-031,,C,Z/X,天下の金鯱城ナゴヤーン,盖世的金鯱城 名古屋包,5,7500,金属要塞,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【自】 这张卡攻击时，这张卡的原力素材是具备 觉醒之种 标记的卡的话，选择对手的充能区中的1张卡返回卡组，然后切洗卡组。,http://zximg-cdn.yimieji.com/card/B11/B11-031.png,https://zxcard.yimieji.com/Cards/B11/B11-031/C
蓝,B11-032,,C,Z/X,熱響DJジュリオ,热响DJ 朱利奥,5,7000,人鱼,,【自】 进化原力 （这张卡登场时，你可以选择你的废弃区中的1张卡，以正面表示放置到这张卡下方作为原力素材。） 【自】 你的 [人鱼] 攻击时，这张卡的原力素材是 [人鱼] 的话，你可以选择通常方阵上的1张现在不处于战斗中的Z/X，放置到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/B11/B11-032.png,https://zxcard.yimieji.com/Cards/B11/B11-032/C
蓝,B11-033,,R,Z/X,爆音合体ネオジム,爆音合体 钕机侠,5,7500,金属要塞,,【自】 这张卡登场时，你可以将这张卡休眠。休眠了的话，选择通常方阵上的1张对手的Z/X，将其返回手牌。,http://zximg-cdn.yimieji.com/card/B11/B11-033.png,https://zxcard.yimieji.com/Cards/B11/B11-033/R
蓝,B11-034,,R,Z/X,スローイングトマホーク カフ,投斧 卡夫,6,9000,战斗服,,【自】 这张卡登场时，你可以将这张卡休眠。休眠了的话，抽卡2张。,http://zximg-cdn.yimieji.com/card/B11/B11-034.png,https://zxcard.yimieji.com/Cards/B11/B11-034/R
